latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
19.2659,56.17463,343.41,0.45,0.47,2026-09-18,0915,N,nominal,2.0NRT,309.42,2.47,D
20.21159,55.71099,340.01,0.46,0.47,2026-09-18,0915,N,low,2.0NRT,313.38,0.82,D
20.3882,55.66126,346.16,0.46,0.47,2026-09-18,0915,N,nominal,2.0NRT,314.75,3.45,D
22.92357,55.80523,367,0.41,0.45,2026-09-18,0915,N,low,2.0NRT,325.46,2.62,D
22.92765,55.80433,367,0.41,0.45,2026-09-18,0915,N,high,2.0NRT,323.78,2.62,D
22.93096,55.79947,367,0.41,0.45,2026-09-18,0915,N,low,2.0NRT,325.41,0.39,D
25.05278,67.49627,335.29,0.44,0.46,2026-09-18,0915,N,low,2.0NRT,305.54,4.01,D
24.50274,56.6091,341.83,0.52,0.42,2026-09-18,0915,N,low,2.0NRT,316.18,19.92,D
24.06315,54.31641,345.94,0.48,0.48,2026-09-18,0915,N,low,2.0NRT,319.21,5.73,D
24.50856,54.01993,330.87,0.49,0.48,2026-09-18,0915,N,nominal,2.0NRT,303.62,1.65,D
28.03713,69.67434,332.38,0.33,0.55,2026-09-18,0915,N,nominal,2.0NRT,301.77,3.32,D
27.16297,56.10255,338.28,0.51,0.41,2026-09-18,0917,N,low,2.0NRT,311.88,12.24,D
36.34286,58.67906,350.18,0.39,0.36,2026-09-18,0920,N,nominal,2.0NRT,319.89,7.11,D
37.07137,60.77101,345.98,0.43,0.38,2026-09-18,0920,N,low,2.0NRT,318.48,7.07,D
37.78772,62.53897,343.97,0.52,0.41,2026-09-18,0920,N,nominal,2.0NRT,316.88,9.26,D
37.47022,59.66188,346.9,0.41,0.37,2026-09-18,0920,N,low,2.0NRT,318.75,7.3,D
37.08561,55.08025,331.14,0.42,0.37,2026-09-18,0920,N,nominal,2.0NRT,297.25,2.63,D
37.24636,55.35051,333.81,0.41,0.37,2026-09-18,0920,N,nominal,2.0NRT,300.76,3.07,D
37.94102,58.56525,342.8,0.39,0.36,2026-09-18,0920,N,low,2.0NRT,315.89,3.25,D
37.47459,55.47058,334.6,0.4,0.37,2026-09-18,0920,N,low,2.0NRT,305.69,4.25,D
37.47974,55.47626,332.49,0.4,0.37,2026-09-18,0920,N,low,2.0NRT,305.74,2.8,D
37.96549,58.3155,341.33,0.39,0.36,2026-09-18,0920,N,low,2.0NRT,316.01,5.77,D
37.65796,55.7168,332.12,0.4,0.37,2026-09-18,0920,N,low,2.0NRT,306.89,1.74,D
38.92405,56.53984,342.14,0.39,0.36,2026-09-18,0920,N,nominal,2.0NRT,307.88,2.54,D
38.92733,56.53899,338.97,0.39,0.36,2026-09-18,0920,N,low,2.0NRT,309.02,2.54,D
38.64909,54.2821,349.41,0.42,0.38,2026-09-18,0920,N,nominal,2.0NRT,313.91,5.14,D
38.68067,54.3182,340.54,0.42,0.38,2026-09-18,0920,N,low,2.0NRT,313.91,3.56,D
